# Wavelength(microns)  (Rp/Rs)^2  Error
3.729012e+00 2.208835e-02 1.486215e-01
3.728763e+00 2.206734e-02 1.485508e-01
3.728514e+00 2.214659e-02 1.488173e-01
3.728266e+00 2.209232e-02 1.486349e-01
3.728017e+00 2.208267e-02 1.486024e-01
3.727769e+00 2.205692e-02 1.485157e-01
3.727520e+00 2.216859e-02 1.488912e-01
3.727272e+00 2.205981e-02 1.485254e-01
3.727023e+00 2.201369e-02 1.483701e-01
3.726775e+00 2.204369e-02 1.484712e-01
3.726526e+00 2.206318e-02 1.485368e-01
3.726278e+00 2.248081e-02 1.499360e-01
3.726030e+00 2.207612e-02 1.485803e-01
3.725781e+00 2.234390e-02 1.494788e-01
3.725533e+00 2.207799e-02 1.485866e-01
3.725285e+00 2.200916e-02 1.483548e-01
3.725036e+00 2.212070e-02 1.487303e-01
3.724788e+00 2.211563e-02 1.487133e-01
3.724540e+00 2.207319e-02 1.485705e-01
3.724291e+00 2.214986e-02 1.488283e-01
3.724043e+00 2.203074e-02 1.484276e-01
3.723795e+00 2.205327e-02 1.485034e-01
3.723547e+00 2.204689e-02 1.484820e-01
3.723298e+00 2.214760e-02 1.488207e-01
3.723050e+00 2.218733e-02 1.489541e-01
3.722802e+00 2.210639e-02 1.486822e-01
3.722554e+00 2.206278e-02 1.485354e-01
3.722306e+00 2.220966e-02 1.490290e-01
3.722057e+00 2.200746e-02 1.483491e-01
3.721809e+00 2.209715e-02 1.486511e-01
3.721561e+00 2.212577e-02 1.487473e-01
3.721313e+00 2.210621e-02 1.486816e-01
3.721065e+00 2.202980e-02 1.484244e-01
3.720817e+00 2.206356e-02 1.485381e-01
3.720569e+00 2.203900e-02 1.484554e-01
3.720321e+00 2.212377e-02 1.487406e-01
3.720073e+00 2.205521e-02 1.485100e-01
3.719825e+00 2.213526e-02 1.487792e-01
3.719577e+00 2.212694e-02 1.487513e-01
3.719329e+00 2.206345e-02 1.485377e-01
3.719081e+00 2.217599e-02 1.489161e-01
3.718833e+00 2.225634e-02 1.491856e-01
3.718585e+00 2.210613e-02 1.486813e-01
3.718337e+00 2.209994e-02 1.486605e-01
3.718089e+00 2.216258e-02 1.488710e-01
3.717842e+00 2.207571e-02 1.485790e-01
3.717594e+00 2.203074e-02 1.484276e-01
3.717346e+00 2.215135e-02 1.488333e-01
3.717098e+00 2.208919e-02 1.486243e-01
3.716850e+00 2.227087e-02 1.492343e-01
3.716603e+00 2.213689e-02 1.487847e-01
3.716355e+00 2.208246e-02 1.486017e-01
3.716107e+00 2.214664e-02 1.488175e-01
3.715859e+00 2.209346e-02 1.486387e-01
3.715612e+00 2.209805e-02 1.486541e-01
3.715364e+00 2.229886e-02 1.493280e-01
3.715116e+00 2.220558e-02 1.490154e-01
3.714869e+00 2.215664e-02 1.488511e-01
3.714621e+00 2.219106e-02 1.489666e-01
3.714373e+00 2.217374e-02 1.489085e-01
3.714126e+00 2.214381e-02 1.488080e-01
3.713878e+00 2.208455e-02 1.486087e-01
3.713631e+00 2.203183e-02 1.484312e-01
3.713383e+00 2.204669e-02 1.484813e-01
3.713136e+00 2.210644e-02 1.486823e-01
3.712888e+00 2.220469e-02 1.490124e-01
3.712640e+00 2.209276e-02 1.486363e-01
3.712393e+00 2.204966e-02 1.484913e-01
3.712145e+00 2.205042e-02 1.484938e-01
3.711898e+00 2.207521e-02 1.485773e-01
3.711651e+00 2.206771e-02 1.485521e-01
3.711403e+00 2.208713e-02 1.486174e-01
3.711156e+00 2.214699e-02 1.488187e-01
3.710908e+00 2.205891e-02 1.485224e-01
3.710661e+00 2.208710e-02 1.486173e-01
3.710414e+00 2.203127e-02 1.484293e-01
3.710166e+00 2.208474e-02 1.486094e-01
3.709919e+00 2.211381e-02 1.487071e-01
3.709672e+00 2.212999e-02 1.487615e-01
3.709424e+00 2.216522e-02 1.488799e-01
3.709177e+00 2.209942e-02 1.486587e-01
3.708930e+00 2.210870e-02 1.486900e-01
3.708683e+00 2.206183e-02 1.485323e-01
3.708435e+00 2.215892e-02 1.488587e-01
3.708188e+00 2.242843e-02 1.497612e-01
3.707941e+00 2.228173e-02 1.492707e-01
3.707694e+00 2.206802e-02 1.485531e-01
3.707447e+00 2.213761e-02 1.487871e-01
3.707199e+00 2.210094e-02 1.486638e-01
3.706952e+00 2.213419e-02 1.487756e-01
3.706705e+00 2.241948e-02 1.497314e-01
3.706458e+00 2.222117e-02 1.490677e-01
3.706211e+00 2.208935e-02 1.486249e-01
3.705964e+00 2.211012e-02 1.486947e-01
3.705717e+00 2.207097e-02 1.485630e-01
3.705470e+00 2.229488e-02 1.493147e-01
3.705223e+00 2.213575e-02 1.487809e-01
3.704976e+00 2.216318e-02 1.488730e-01
3.704729e+00 2.226641e-02 1.492193e-01
3.704482e+00 2.220789e-02 1.490231e-01
3.704235e+00 2.205598e-02 1.485125e-01
3.703988e+00 2.220964e-02 1.490290e-01
3.703741e+00 2.213458e-02 1.487769e-01
3.703494e+00 2.209509e-02 1.486442e-01
3.703247e+00 2.225248e-02 1.491726e-01
3.703000e+00 2.207574e-02 1.485791e-01
3.702754e+00 2.211451e-02 1.487095e-01
3.702507e+00 2.219606e-02 1.489834e-01
3.702260e+00 2.229950e-02 1.493302e-01
3.702013e+00 2.207174e-02 1.485656e-01
3.701766e+00 2.223012e-02 1.490977e-01
3.701520e+00 2.212879e-02 1.487575e-01
3.701273e+00 2.209934e-02 1.486585e-01
3.701026e+00 2.233878e-02 1.494616e-01
3.700779e+00 2.221337e-02 1.490415e-01
3.700533e+00 2.210760e-02 1.486863e-01
3.700286e+00 2.216521e-02 1.488799e-01
3.700039e+00 2.232909e-02 1.494292e-01
3.699793e+00 2.220548e-02 1.490150e-01
3.699546e+00 2.212229e-02 1.487356e-01
3.699299e+00 2.215240e-02 1.488368e-01
3.699053e+00 2.214324e-02 1.488060e-01
3.698806e+00 2.227347e-02 1.492430e-01
3.698560e+00 2.210723e-02 1.486850e-01
3.698313e+00 2.212987e-02 1.487611e-01
3.698067e+00 2.212421e-02 1.487421e-01
3.697820e+00 2.213996e-02 1.487950e-01
3.697574e+00 2.215473e-02 1.488446e-01
3.697327e+00 2.213051e-02 1.487633e-01
3.697081e+00 2.215446e-02 1.488437e-01
3.696834e+00 2.209014e-02 1.486275e-01
3.696588e+00 2.219647e-02 1.489848e-01
3.696341e+00 2.208827e-02 1.486212e-01
3.696095e+00 2.210605e-02 1.486810e-01
3.695848e+00 2.212053e-02 1.487297e-01
3.695602e+00 2.215681e-02 1.488516e-01
3.695356e+00 2.208435e-02 1.486080e-01
3.695109e+00 2.214038e-02 1.487964e-01
3.694863e+00 2.214193e-02 1.488017e-01
3.694617e+00 2.215049e-02 1.488304e-01
3.694370e+00 2.206514e-02 1.485434e-01
3.694124e+00 2.226009e-02 1.491982e-01
3.693878e+00 2.222184e-02 1.490699e-01
3.693632e+00 2.203456e-02 1.484404e-01
3.693385e+00 2.214551e-02 1.488137e-01
3.693139e+00 2.210320e-02 1.486714e-01
3.692893e+00 2.209772e-02 1.486530e-01
3.692647e+00 2.218413e-02 1.489434e-01
3.692401e+00 2.222163e-02 1.490692e-01
3.692155e+00 2.255888e-02 1.501962e-01
3.691908e+00 2.218143e-02 1.489343e-01
3.691662e+00 2.213108e-02 1.487652e-01
3.691416e+00 2.225640e-02 1.491858e-01
3.691170e+00 2.216929e-02 1.488936e-01
3.690924e+00 2.205508e-02 1.485095e-01
3.690678e+00 2.219145e-02 1.489680e-01
3.690432e+00 2.219873e-02 1.489924e-01
3.690186e+00 2.213685e-02 1.487846e-01
3.689940e+00 2.211443e-02 1.487092e-01
3.689694e+00 2.206467e-02 1.485418e-01
3.689448e+00 2.206228e-02 1.485338e-01
3.689202e+00 2.211031e-02 1.486954e-01
3.688956e+00 2.231945e-02 1.493970e-01
3.688710e+00 2.204647e-02 1.484806e-01
3.688464e+00 2.223308e-02 1.491076e-01
3.688219e+00 2.238839e-02 1.496275e-01
3.687973e+00 2.217192e-02 1.489024e-01
3.687727e+00 2.223452e-02 1.491124e-01
3.687481e+00 2.218412e-02 1.489434e-01
3.687235e+00 2.240004e-02 1.496664e-01
3.686989e+00 2.224264e-02 1.491396e-01
3.686744e+00 2.210363e-02 1.486729e-01
3.686498e+00 2.210922e-02 1.486917e-01
3.686252e+00 2.208094e-02 1.485966e-01
3.686006e+00 2.220939e-02 1.490281e-01
3.685761e+00 2.211469e-02 1.487101e-01
3.685515e+00 2.211090e-02 1.486974e-01
3.685269e+00 2.210258e-02 1.486694e-01
3.685024e+00 2.227913e-02 1.492620e-01
3.684778e+00 2.220142e-02 1.490014e-01
3.684532e+00 2.232642e-02 1.494203e-01
3.684287e+00 2.220425e-02 1.490109e-01
3.684041e+00 2.217488e-02 1.489123e-01
3.683795e+00 2.213957e-02 1.487937e-01
3.683550e+00 2.227966e-02 1.492637e-01
3.683304e+00 2.211902e-02 1.487246e-01
3.683059e+00 2.223049e-02 1.490989e-01
3.682813e+00 2.206418e-02 1.485401e-01
3.682568e+00 2.215037e-02 1.488300e-01
3.682322e+00 2.212048e-02 1.487296e-01
3.682077e+00 2.219530e-02 1.489809e-01
3.681831e+00 2.217803e-02 1.489229e-01
3.681586e+00 2.216425e-02 1.488766e-01
3.681341e+00 2.215877e-02 1.488582e-01
3.681095e+00 2.211774e-02 1.487203e-01
3.680850e+00 2.220103e-02 1.490001e-01
3.680604e+00 2.212356e-02 1.487399e-01
3.680359e+00 2.210905e-02 1.486911e-01
3.680114e+00 2.218482e-02 1.489457e-01
3.679868e+00 2.214767e-02 1.488209e-01
3.679623e+00 2.221990e-02 1.490634e-01
3.679378e+00 2.223430e-02 1.491117e-01
3.679132e+00 2.233695e-02 1.494555e-01
3.678887e+00 2.235141e-02 1.495039e-01
3.678642e+00 2.228849e-02 1.492933e-01
3.678397e+00 2.210417e-02 1.486747e-01
3.678152e+00 2.211546e-02 1.487127e-01
3.677906e+00 2.221542e-02 1.490484e-01
3.677661e+00 2.225823e-02 1.491919e-01
3.677416e+00 2.212518e-02 1.487453e-01
3.677171e+00 2.225244e-02 1.491725e-01
3.676926e+00 2.221533e-02 1.490481e-01
3.676681e+00 2.218945e-02 1.489612e-01
3.676435e+00 2.215310e-02 1.488392e-01
3.676190e+00 2.225570e-02 1.491835e-01
3.675945e+00 2.210334e-02 1.486719e-01
3.675700e+00 2.213965e-02 1.487940e-01
3.675455e+00 2.219078e-02 1.489657e-01
3.675210e+00 2.238533e-02 1.496173e-01
3.674965e+00 2.221365e-02 1.490425e-01
3.674720e+00 2.214860e-02 1.488240e-01
3.674475e+00 2.223095e-02 1.491005e-01
3.674230e+00 2.220261e-02 1.490054e-01
3.673985e+00 2.219124e-02 1.489673e-01
3.673741e+00 2.234557e-02 1.494843e-01
3.673496e+00 2.215869e-02 1.488580e-01
3.673251e+00 2.219043e-02 1.489645e-01
3.673006e+00 2.236070e-02 1.495349e-01
3.672761e+00 2.230236e-02 1.493397e-01
3.672516e+00 2.211470e-02 1.487101e-01
3.672271e+00 2.217349e-02 1.489077e-01
3.672027e+00 2.225129e-02 1.491687e-01
3.671782e+00 2.219882e-02 1.489927e-01
3.671537e+00 2.219755e-02 1.489884e-01
3.671292e+00 2.229852e-02 1.493269e-01
3.671048e+00 2.213207e-02 1.487685e-01
3.670803e+00 2.222320e-02 1.490745e-01
3.670558e+00 2.223772e-02 1.491232e-01
3.670313e+00 2.215539e-02 1.488469e-01
3.670069e+00 2.220661e-02 1.490188e-01
3.669824e+00 2.213984e-02 1.487946e-01
3.669579e+00 2.222976e-02 1.490965e-01
3.669335e+00 2.215053e-02 1.488305e-01
3.669090e+00 2.214335e-02 1.488064e-01
3.668846e+00 2.226869e-02 1.492270e-01
3.668601e+00 2.217794e-02 1.489226e-01
3.668356e+00 2.222879e-02 1.490932e-01
3.668112e+00 2.220990e-02 1.490299e-01
3.667867e+00 2.216337e-02 1.488737e-01
3.667623e+00 2.220621e-02 1.490175e-01
3.667378e+00 2.216091e-02 1.488654e-01
3.667134e+00 2.233169e-02 1.494379e-01
3.666889e+00 2.217470e-02 1.489117e-01
3.666645e+00 2.219413e-02 1.489770e-01
3.666401e+00 2.216818e-02 1.488898e-01
3.666156e+00 2.217140e-02 1.489006e-01
3.665912e+00 2.251569e-02 1.500523e-01
3.665667e+00 2.214525e-02 1.488128e-01
3.665423e+00 2.224118e-02 1.491348e-01
3.665179e+00 2.226363e-02 1.492100e-01
3.664934e+00 2.215993e-02 1.488621e-01
3.664690e+00 2.218956e-02 1.489616e-01
3.664446e+00 2.222054e-02 1.490656e-01
3.664202e+00 2.228781e-02 1.492910e-01
3.663957e+00 2.221633e-02 1.490514e-01
3.663713e+00 2.239073e-02 1.496353e-01
3.663469e+00 2.230739e-02 1.493566e-01
3.663225e+00 2.218571e-02 1.489487e-01
3.662980e+00 2.228815e-02 1.492922e-01
3.662736e+00 2.214923e-02 1.488262e-01
3.662492e+00 2.211930e-02 1.487256e-01
3.662248e+00 2.246580e-02 1.498859e-01
3.662004e+00 2.220683e-02 1.490196e-01
3.661760e+00 2.224592e-02 1.491506e-01
3.661516e+00 2.216869e-02 1.488915e-01
3.661271e+00 2.230714e-02 1.493558e-01
3.661027e+00 2.227193e-02 1.492378e-01
3.660783e+00 2.225792e-02 1.491909e-01
3.660539e+00 2.215716e-02 1.488528e-01
3.660295e+00 2.219005e-02 1.489633e-01
3.660051e+00 2.217788e-02 1.489224e-01
3.659807e+00 2.219176e-02 1.489690e-01
3.659563e+00 2.233393e-02 1.494454e-01
3.659319e+00 2.221515e-02 1.490475e-01
3.659075e+00 2.228303e-02 1.492750e-01
3.658831e+00 2.212316e-02 1.487386e-01
3.658588e+00 2.227754e-02 1.492566e-01
3.658344e+00 2.231117e-02 1.493692e-01
3.658100e+00 2.224119e-02 1.491348e-01
3.657856e+00 2.250496e-02 1.500165e-01
3.657612e+00 2.222667e-02 1.490861e-01
3.657368e+00 2.242573e-02 1.497522e-01
3.657124e+00 2.236772e-02 1.495584e-01
3.656881e+00 2.240750e-02 1.496913e-01
3.656637e+00 2.229750e-02 1.493235e-01
3.656393e+00 2.217111e-02 1.488996e-01
3.656149e+00 2.243939e-02 1.497978e-01
3.655906e+00 2.222668e-02 1.490862e-01
3.655662e+00 2.214086e-02 1.487980e-01
3.655418e+00 2.223093e-02 1.491004e-01
3.655175e+00 2.228669e-02 1.492873e-01
3.654931e+00 2.228330e-02 1.492759e-01
3.654687e+00 2.220519e-02 1.490141e-01
3.654444e+00 2.223765e-02 1.491229e-01
3.654200e+00 2.218857e-02 1.489583e-01
3.653956e+00 2.232490e-02 1.494152e-01
3.653713e+00 2.217341e-02 1.489074e-01
3.653469e+00 2.211398e-02 1.487077e-01
3.653226e+00 2.232765e-02 1.494244e-01
3.652982e+00 2.229238e-02 1.493063e-01
3.652739e+00 2.222412e-02 1.490776e-01
3.652495e+00 2.220584e-02 1.490162e-01
3.652252e+00 2.232287e-02 1.494084e-01
3.652008e+00 2.217195e-02 1.489025e-01
3.651765e+00 2.248540e-02 1.499513e-01
3.651521e+00 2.228127e-02 1.492691e-01
3.651278e+00 2.226639e-02 1.492193e-01
3.651035e+00 2.233033e-02 1.494334e-01
3.650791e+00 2.217503e-02 1.489128e-01
3.650548e+00 2.219160e-02 1.489684e-01
3.650304e+00 2.229111e-02 1.493021e-01
3.650061e+00 2.221886e-02 1.490599e-01
3.649818e+00 2.233708e-02 1.494560e-01
3.649574e+00 2.219105e-02 1.489666e-01
3.649331e+00 2.226754e-02 1.492231e-01
3.649088e+00 2.223334e-02 1.491085e-01
3.648845e+00 2.214728e-02 1.488196e-01
3.648601e+00 2.245297e-02 1.498432e-01
3.648358e+00 2.216838e-02 1.488905e-01
3.648115e+00 2.232057e-02 1.494007e-01
3.647872e+00 2.223682e-02 1.491201e-01
3.647629e+00 2.217851e-02 1.489245e-01
3.647385e+00 2.237374e-02 1.495785e-01
3.647142e+00 2.237471e-02 1.495818e-01
3.646899e+00 2.223436e-02 1.491119e-01
3.646656e+00 2.230685e-02 1.493548e-01
3.646413e+00 2.229030e-02 1.492994e-01
3.646170e+00 2.230853e-02 1.493604e-01
3.645927e+00 2.219012e-02 1.489635e-01
3.645684e+00 2.219676e-02 1.489858e-01
3.645441e+00 2.238205e-02 1.496063e-01
3.645198e+00 2.218046e-02 1.489311e-01
3.644955e+00 2.217945e-02 1.489277e-01
3.644712e+00 2.216341e-02 1.488738e-01
3.644469e+00 2.258780e-02 1.502924e-01
3.644226e+00 2.225262e-02 1.491731e-01
3.643983e+00 2.223383e-02 1.491101e-01
3.643740e+00 2.238453e-02 1.496146e-01
3.643497e+00 2.236662e-02 1.495547e-01
3.643254e+00 2.229133e-02 1.493028e-01
3.643011e+00 2.235791e-02 1.495256e-01
3.642769e+00 2.216961e-02 1.488946e-01
3.642526e+00 2.218889e-02 1.489594e-01
3.642283e+00 2.235610e-02 1.495195e-01
3.642040e+00 2.216629e-02 1.488835e-01
3.641797e+00 2.223620e-02 1.491181e-01
3.641554e+00 2.221397e-02 1.490435e-01
3.641312e+00 2.220139e-02 1.490013e-01
3.641069e+00 2.231063e-02 1.493674e-01
3.640826e+00 2.212769e-02 1.487538e-01
3.640584e+00 2.221316e-02 1.490408e-01
3.640341e+00 2.217732e-02 1.489205e-01
3.640098e+00 2.222123e-02 1.490679e-01
3.639856e+00 2.221471e-02 1.490460e-01
3.639613e+00 2.242311e-02 1.497435e-01
3.639370e+00 2.228577e-02 1.492842e-01
3.639128e+00 2.221584e-02 1.490498e-01
3.638885e+00 2.250676e-02 1.500225e-01
3.638643e+00 2.222462e-02 1.490792e-01
3.638400e+00 2.220413e-02 1.490105e-01
3.638157e+00 2.226212e-02 1.492050e-01
3.637915e+00 2.231929e-02 1.493964e-01
3.637672e+00 2.240223e-02 1.496737e-01
3.637430e+00 2.237271e-02 1.495751e-01
3.637187e+00 2.265361e-02 1.505112e-01
3.636945e+00 2.267445e-02 1.505804e-01
3.636702e+00 2.224175e-02 1.491367e-01
3.636460e+00 2.249251e-02 1.499750e-01
3.636218e+00 2.221634e-02 1.490515e-01
3.635975e+00 2.232151e-02 1.494038e-01
3.635733e+00 2.224637e-02 1.491522e-01
3.635490e+00 2.240691e-02 1.496894e-01
3.635248e+00 2.233357e-02 1.494442e-01
3.635006e+00 2.218623e-02 1.489504e-01
3.634763e+00 2.225182e-02 1.491704e-01
3.634521e+00 2.226446e-02 1.492128e-01
3.634279e+00 2.224998e-02 1.491643e-01
3.634037e+00 2.220736e-02 1.490213e-01
3.633794e+00 2.229574e-02 1.493176e-01
3.633552e+00 2.222475e-02 1.490797e-01
3.633310e+00 2.220679e-02 1.490194e-01
3.633068e+00 2.228290e-02 1.492746e-01
3.632826e+00 2.228034e-02 1.492660e-01
3.632583e+00 2.247388e-02 1.499129e-01
3.632341e+00 2.219469e-02 1.489788e-01
3.632099e+00 2.222036e-02 1.490649e-01
3.631857e+00 2.237400e-02 1.495794e-01
3.631615e+00 2.243052e-02 1.497682e-01
3.631373e+00 2.234096e-02 1.494689e-01
3.631131e+00 2.230861e-02 1.493607e-01
3.630889e+00 2.233947e-02 1.494640e-01
3.630647e+00 2.239246e-02 1.496411e-01
3.630405e+00 2.245304e-02 1.498434e-01
3.630163e+00 2.235453e-02 1.495143e-01
3.629921e+00 2.220303e-02 1.490068e-01
3.629679e+00 2.220532e-02 1.490145e-01
3.629437e+00 2.231192e-02 1.493717e-01
3.629195e+00 2.225527e-02 1.491820e-01
3.628953e+00 2.228899e-02 1.492950e-01
3.628711e+00 2.222264e-02 1.490726e-01
3.628469e+00 2.222354e-02 1.490756e-01
3.628227e+00 2.224243e-02 1.491389e-01
3.627985e+00 2.227704e-02 1.492549e-01
3.627743e+00 2.225146e-02 1.491692e-01
3.627501e+00 2.222310e-02 1.490741e-01
3.627260e+00 2.239386e-02 1.496458e-01
3.627018e+00 2.247872e-02 1.499290e-01
3.626776e+00 2.227579e-02 1.492508e-01
3.626534e+00 2.228734e-02 1.492894e-01
3.626293e+00 2.230722e-02 1.493560e-01
3.626051e+00 2.234645e-02 1.494873e-01
3.625809e+00 2.234951e-02 1.494975e-01
3.625567e+00 2.224293e-02 1.491406e-01
3.625326e+00 2.243518e-02 1.497838e-01
3.625084e+00 2.225266e-02 1.491733e-01
3.624842e+00 2.246759e-02 1.498919e-01
3.624601e+00 2.228719e-02 1.492889e-01
3.624359e+00 2.220367e-02 1.490090e-01
3.624118e+00 2.224674e-02 1.491534e-01
3.623876e+00 2.230297e-02 1.493418e-01
3.623634e+00 2.226826e-02 1.492255e-01
3.623393e+00 2.230218e-02 1.493391e-01
3.623151e+00 2.223809e-02 1.491244e-01
3.622910e+00 2.250254e-02 1.500085e-01
3.622668e+00 2.250860e-02 1.500287e-01
3.622427e+00 2.224370e-02 1.491432e-01
3.622185e+00 2.241919e-02 1.497304e-01
3.621944e+00 2.227227e-02 1.492390e-01
3.621702e+00 2.219598e-02 1.489832e-01
3.621461e+00 2.233543e-02 1.494504e-01
3.621219e+00 2.241436e-02 1.497143e-01
3.620978e+00 2.224012e-02 1.491312e-01
3.620737e+00 2.219669e-02 1.489855e-01
3.620495e+00 2.219787e-02 1.489895e-01
3.620254e+00 2.235059e-02 1.495011e-01
3.620013e+00 2.232971e-02 1.494313e-01
3.619771e+00 2.226763e-02 1.492234e-01
3.619530e+00 2.223743e-02 1.491222e-01
3.619289e+00 2.218719e-02 1.489536e-01
3.619047e+00 2.226452e-02 1.492130e-01
3.618806e+00 2.226770e-02 1.492237e-01
3.618565e+00 2.234775e-02 1.494916e-01
3.618324e+00 2.223263e-02 1.491061e-01
3.618083e+00 2.233934e-02 1.494635e-01
3.617841e+00 2.242877e-02 1.497624e-01
3.617600e+00 2.231550e-02 1.493837e-01
3.617359e+00 2.244542e-02 1.498179e-01
3.617118e+00 2.249701e-02 1.499900e-01
3.616877e+00 2.247257e-02 1.499086e-01
3.616636e+00 2.233145e-02 1.494371e-01
3.616395e+00 2.243612e-02 1.497869e-01
3.616153e+00 2.216053e-02 1.488641e-01
3.615912e+00 2.237561e-02 1.495848e-01
3.615671e+00 2.236806e-02 1.495596e-01
3.615430e+00 2.228540e-02 1.492830e-01
3.615189e+00 2.224432e-02 1.491453e-01
3.614948e+00 2.239585e-02 1.496524e-01
3.614707e+00 2.226995e-02 1.492312e-01
3.614466e+00 2.230560e-02 1.493506e-01
3.614225e+00 2.228890e-02 1.492947e-01
3.613985e+00 2.224428e-02 1.491452e-01
3.613744e+00 2.239024e-02 1.496337e-01
3.613503e+00 2.223023e-02 1.490981e-01
3.613262e+00 2.229123e-02 1.493025e-01
3.613021e+00 2.225616e-02 1.491850e-01
3.612780e+00 2.237942e-02 1.495975e-01
3.612539e+00 2.231200e-02 1.493720e-01
3.612298e+00 2.241632e-02 1.497208e-01
3.612058e+00 2.217629e-02 1.489171e-01
3.611817e+00 2.239641e-02 1.496543e-01
3.611576e+00 2.229837e-02 1.493264e-01
3.611335e+00 2.240089e-02 1.496693e-01
3.611095e+00 2.229654e-02 1.493203e-01
3.610854e+00 2.228292e-02 1.492746e-01
3.610613e+00 2.222711e-02 1.490876e-01
3.610372e+00 2.242104e-02 1.497366e-01
3.610132e+00 2.226373e-02 1.492104e-01
3.609891e+00 2.233071e-02 1.494346e-01
3.609650e+00 2.230063e-02 1.493339e-01
3.609410e+00 2.232410e-02 1.494125e-01
3.609169e+00 2.251193e-02 1.500397e-01
3.608929e+00 2.230992e-02 1.493651e-01
3.608688e+00 2.238468e-02 1.496151e-01
3.608447e+00 2.253073e-02 1.501024e-01
3.608207e+00 2.235499e-02 1.495159e-01
3.607966e+00 2.236321e-02 1.495433e-01
3.607726e+00 2.222520e-02 1.490812e-01
3.607485e+00 2.224591e-02 1.491506e-01
3.607245e+00 2.236479e-02 1.495486e-01
3.607004e+00 2.235423e-02 1.495133e-01
3.606764e+00 2.232921e-02 1.494296e-01
3.606524e+00 2.239951e-02 1.496646e-01
3.606283e+00 2.229877e-02 1.493277e-01
3.606043e+00 2.229733e-02 1.493229e-01
3.605802e+00 2.225221e-02 1.491718e-01
3.605562e+00 2.225053e-02 1.491661e-01
3.605322e+00 2.238808e-02 1.496265e-01
3.605081e+00 2.235893e-02 1.495290e-01
3.604841e+00 2.231659e-02 1.493874e-01
3.604601e+00 2.232008e-02 1.493991e-01
3.604360e+00 2.221967e-02 1.490626e-01
3.604120e+00 2.227915e-02 1.492620e-01
3.603880e+00 2.228942e-02 1.492964e-01
3.603640e+00 2.229459e-02 1.493137e-01
3.603399e+00 2.252613e-02 1.500871e-01
3.603159e+00 2.239028e-02 1.496338e-01
3.602919e+00 2.232846e-02 1.494271e-01
3.602679e+00 2.236420e-02 1.495466e-01
3.602439e+00 2.233064e-02 1.494344e-01
3.602198e+00 2.240328e-02 1.496773e-01
3.601958e+00 2.232360e-02 1.494108e-01
3.601718e+00 2.220779e-02 1.490228e-01
3.601478e+00 2.245195e-02 1.498398e-01
3.601238e+00 2.231520e-02 1.493827e-01
3.600998e+00 2.231273e-02 1.493745e-01
3.600758e+00 2.247816e-02 1.499272e-01
3.600518e+00 2.237108e-02 1.495696e-01
3.600278e+00 2.245610e-02 1.498536e-01
3.600038e+00 2.232440e-02 1.494135e-01
3.599798e+00 2.229454e-02 1.493135e-01
3.599558e+00 2.231378e-02 1.493780e-01
3.599318e+00 2.229530e-02 1.493161e-01
3.599078e+00 2.222233e-02 1.490715e-01
3.598838e+00 2.221509e-02 1.490473e-01
3.598598e+00 2.235692e-02 1.495223e-01
3.598358e+00 2.276282e-02 1.508735e-01
3.598118e+00 2.230232e-02 1.493396e-01
3.597879e+00 2.226343e-02 1.492094e-01
3.597639e+00 2.267488e-02 1.505818e-01
3.597399e+00 2.254446e-02 1.501481e-01
3.597159e+00 2.231516e-02 1.493826e-01
3.596919e+00 2.241782e-02 1.497258e-01
3.596680e+00 2.245749e-02 1.498582e-01
3.596440e+00 2.245466e-02 1.498488e-01
3.596200e+00 2.241746e-02 1.497246e-01
3.595960e+00 2.232237e-02 1.494067e-01
3.595721e+00 2.240135e-02 1.496708e-01
3.595481e+00 2.241974e-02 1.497322e-01
3.595241e+00 2.244531e-02 1.498176e-01
3.595002e+00 2.243720e-02 1.497905e-01
3.594762e+00 2.229382e-02 1.493111e-01
3.594522e+00 2.251926e-02 1.500642e-01
3.594283e+00 2.220405e-02 1.490102e-01
3.594043e+00 2.227495e-02 1.492479e-01
3.593803e+00 2.232468e-02 1.494145e-01
3.593564e+00 2.235692e-02 1.495223e-01
3.593324e+00 2.235260e-02 1.495078e-01
3.593085e+00 2.234985e-02 1.494986e-01
3.592845e+00 2.232286e-02 1.494084e-01
3.592606e+00 2.225850e-02 1.491928e-01
3.592366e+00 2.228285e-02 1.492744e-01
3.592127e+00 2.233970e-02 1.494647e-01
3.591887e+00 2.229989e-02 1.493315e-01
3.591648e+00 2.237600e-02 1.495861e-01
3.591408e+00 2.232320e-02 1.494095e-01
3.591169e+00 2.262714e-02 1.504232e-01
3.590930e+00 2.226547e-02 1.492162e-01
3.590690e+00 2.229829e-02 1.493261e-01
3.590451e+00 2.254151e-02 1.501383e-01
3.590212e+00 2.250601e-02 1.500200e-01
3.589972e+00 2.249440e-02 1.499813e-01
3.589733e+00 2.244173e-02 1.498057e-01
